age,balance,duration,campaign,pdays,previous,day,default,housing,loan,job,marital,education,contact,month,poutcome,y
34,3185,520,1,-1,0,13,0,1,0,admin.,married,secondary,unknown,may,unknown,0
31,2577,611,2,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
28,216,66,1,-1,0,13,0,1,0,technician,single,secondary,unknown,may,unknown,0
37,166,135,3,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
45,323,276,2,-1,0,13,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
31,334,449,1,-1,0,13,0,1,0,management,married,tertiary,unknown,may,unknown,0
48,86,98,1,-1,0,13,0,1,0,entrepreneur,married,secondary,unknown,may,unknown,0
24,845,105,1,-1,0,13,0,1,0,admin.,single,secondary,unknown,may,unknown,0
24,-126,382,2,-1,0,13,0,1,1,technician,single,secondary,unknown,may,unknown,0
45,-3,213,1,-1,0,13,0,1,0,services,married,secondary,unknown,may,unknown,0
26,54,116,1,-1,0,13,0,1,0,services,married,secondary,unknown,may,unknown,0
24,-192,125,1,-1,0,13,0,1,0,technician,single,secondary,unknown,may,unknown,0
29,125,50,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
34,2146,138,1,-1,0,13,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
30,-522,375,1,-1,0,13,0,1,0,technician,single,tertiary,unknown,may,unknown,0
21,99,49,1,-1,0,13,0,1,0,student,single,secondary,unknown,may,unknown,0
42,-1664,169,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
32,2,178,2,-1,0,13,1,1,0,unemployed,married,secondary,unknown,may,unknown,0
40,2172,1386,1,-1,0,13,0,1,1,services,married,secondary,unknown,may,unknown,0
33,168,155,1,-1,0,13,0,1,0,management,single,tertiary,unknown,may,unknown,0
32,62,120,1,-1,0,13,0,1,1,technician,married,primary,unknown,may,unknown,0
25,768,203,1,-1,0,13,0,1,0,admin.,single,secondary,unknown,may,unknown,0
41,429,244,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
37,36,428,1,-1,0,13,0,1,0,admin.,married,secondary,unknown,may,unknown,0
29,0,53,1,-1,0,13,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
29,544,360,1,-1,0,13,0,1,0,technician,single,secondary,unknown,may,unknown,0
46,91,215,1,-1,0,13,0,1,0,services,divorced,primary,unknown,may,unknown,0
32,-3,500,2,-1,0,13,1,1,0,management,single,tertiary,unknown,may,unknown,0
30,1374,207,1,-1,0,13,0,1,0,admin.,single,secondary,unknown,may,unknown,0
38,119,568,4,-1,0,13,0,1,0,management,married,tertiary,unknown,may,unknown,1
22,279,270,1,-1,0,13,0,1,0,services,single,secondary,unknown,may,unknown,0
22,594,154,1,-1,0,13,0,1,0,management,single,secondary,unknown,may,unknown,0
32,-121,272,1,-1,0,13,0,1,1,services,single,secondary,unknown,may,unknown,0
36,-195,229,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
30,-208,108,1,-1,0,13,0,1,1,technician,single,secondary,unknown,may,unknown,0
26,309,210,1,-1,0,13,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
41,210,383,1,-1,0,13,1,1,0,blue-collar,divorced,primary,unknown,may,unknown,0
42,135,259,6,-1,0,13,0,1,0,unemployed,married,secondary,unknown,may,unknown,0
45,66,3366,3,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
24,-122,1000,1,-1,0,13,1,1,0,services,single,secondary,unknown,may,unknown,1
54,0,618,1,-1,0,13,0,0,0,retired,divorced,tertiary,unknown,may,unknown,1
33,-90,415,1,-1,0,13,0,1,0,blue-collar,single,unknown,unknown,may,unknown,0
28,286,237,1,-1,0,13,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
36,-423,106,1,-1,0,13,0,1,1,admin.,married,secondary,unknown,may,unknown,0
34,505,351,1,-1,0,13,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
28,296,218,1,-1,0,13,0,1,0,admin.,single,secondary,unknown,may,unknown,0
31,279,198,1,-1,0,13,0,1,0,technician,single,tertiary,unknown,may,unknown,0
53,367,284,2,-1,0,13,0,1,1,services,married,secondary,unknown,may,unknown,0
20,129,190,1,-1,0,13,0,1,1,blue-collar,single,secondary,unknown,may,unknown,0
47,-13,295,1,-1,0,13,1,0,0,retired,married,primary,unknown,may,unknown,0
33,1309,262,1,-1,0,13,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
24,-10,106,1,-1,0,13,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
23,5,93,1,-1,0,13,0,1,0,admin.,single,secondary,unknown,may,unknown,0
27,71,174,1,-1,0,13,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
23,281,124,1,-1,0,13,0,1,0,admin.,single,secondary,unknown,may,unknown,0
30,173,217,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
34,383,2231,1,-1,0,13,0,1,0,blue-collar,divorced,secondary,unknown,may,unknown,1
55,39,343,1,-1,0,13,0,1,0,blue-collar,divorced,primary,unknown,may,unknown,0
57,1052,227,4,-1,0,13,0,1,0,management,married,primary,unknown,may,unknown,0
59,-49,248,2,-1,0,13,0,1,0,retired,divorced,unknown,unknown,may,unknown,0
20,-103,180,1,-1,0,13,0,1,0,services,single,secondary,unknown,may,unknown,0
30,-846,117,1,-1,0,13,1,1,0,services,married,secondary,unknown,may,unknown,0
41,705,205,1,-1,0,13,0,1,0,admin.,married,secondary,unknown,may,unknown,0
37,1950,370,1,-1,0,13,0,1,0,services,single,secondary,unknown,may,unknown,0
31,253,289,2,-1,0,13,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
39,595,427,1,-1,0,13,0,1,0,management,single,tertiary,unknown,may,unknown,0
28,-185,170,1,-1,0,13,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
44,353,705,1,-1,0,13,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
31,2363,247,1,-1,0,13,0,1,0,technician,married,secondary,unknown,may,unknown,0
28,52,226,1,-1,0,13,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
51,205,665,1,-1,0,13,0,1,1,technician,married,unknown,unknown,may,unknown,0
34,1557,213,1,-1,0,13,0,1,1,management,married,tertiary,unknown,may,unknown,0
24,596,451,1,-1,0,13,0,1,0,technician,single,tertiary,unknown,may,unknown,0
29,-114,174,1,-1,0,13,0,1,0,self-employed,single,tertiary,unknown,may,unknown,0
50,478,126,5,-1,0,13,0,0,0,management,married,primary,unknown,may,unknown,0
21,614,243,3,-1,0,13,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
29,783,166,1,-1,0,13,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
26,401,373,1,-1,0,13,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
26,92,259,1,-1,0,13,0,1,0,admin.,single,secondary,unknown,may,unknown,0
21,-273,340,1,-1,0,13,0,1,1,blue-collar,single,secondary,unknown,may,unknown,0
23,2594,193,1,-1,0,13,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
25,382,392,1,-1,0,13,0,1,0,services,single,secondary,unknown,may,unknown,0
40,-166,136,1,-1,0,13,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
39,-141,148,1,-1,0,13,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
25,-250,456,1,-1,0,13,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
26,3825,107,1,-1,0,13,0,1,0,technician,married,tertiary,unknown,may,unknown,0
57,0,44,1,-1,0,13,0,0,0,technician,married,secondary,unknown,may,unknown,0
61,1060,118,1,-1,0,13,0,1,0,retired,married,primary,unknown,may,unknown,0
34,-185,276,1,-1,0,13,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
47,955,47,1,-1,0,13,0,1,0,unemployed,married,secondary,unknown,may,unknown,0
31,263,150,2,-1,0,13,0,1,0,self-employed,married,secondary,unknown,may,unknown,0
45,4646,118,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
33,989,232,3,-1,0,13,0,1,1,technician,single,tertiary,unknown,may,unknown,0
27,232,1167,1,-1,0,13,0,1,1,technician,married,secondary,unknown,may,unknown,0
41,1483,227,1,-1,0,13,0,1,0,unemployed,married,primary,unknown,may,unknown,0
58,7495,325,1,-1,0,13,0,1,0,technician,married,secondary,unknown,may,unknown,0
45,0,147,1,-1,0,13,0,1,1,management,married,tertiary,unknown,may,unknown,0
49,2199,98,1,-1,0,13,0,1,0,self-employed,married,tertiary,unknown,may,unknown,0
42,476,93,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
52,148,83,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
52,3241,105,1,-1,0,13,0,1,0,services,married,secondary,unknown,may,unknown,0
49,2665,67,1,-1,0,13,0,1,0,retired,married,primary,unknown,may,unknown,0
59,1875,77,1,-1,0,13,0,1,0,retired,married,secondary,unknown,may,unknown,0
54,879,191,1,-1,0,13,0,1,0,management,married,primary,unknown,may,unknown,0
46,1934,20,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
44,0,27,1,-1,0,13,0,0,0,management,married,tertiary,unknown,may,unknown,0
26,380,260,3,-1,0,13,0,1,0,services,married,secondary,unknown,may,unknown,0
46,2485,174,4,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
59,5521,94,1,-1,0,13,0,1,1,retired,married,primary,unknown,may,unknown,0
43,24,23,2,-1,0,13,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
50,160,334,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
26,-204,609,2,-1,0,13,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
54,363,202,1,-1,0,13,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
44,181,302,1,-1,0,13,0,0,0,technician,divorced,secondary,unknown,may,unknown,0
36,307,121,2,-1,0,13,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
51,193,202,3,-1,0,13,0,1,0,services,married,unknown,unknown,may,unknown,0
59,3382,806,1,-1,0,13,0,1,0,retired,married,secondary,unknown,may,unknown,0
42,1823,31,1,-1,0,13,0,1,0,management,married,tertiary,unknown,may,unknown,0
41,-111,21,1,-1,0,13,0,1,0,services,married,secondary,unknown,may,unknown,0
43,3373,156,1,-1,0,13,0,1,0,blue-collar,married,unknown,unknown,may,unknown,0
40,92,92,1,-1,0,13,0,1,0,self-employed,married,primary,unknown,may,unknown,0
32,463,128,2,-1,0,13,0,1,0,technician,married,tertiary,unknown,may,unknown,0
55,1192,481,1,-1,0,13,0,1,0,technician,married,unknown,unknown,may,unknown,0
59,2376,766,1,-1,0,13,0,0,0,retired,married,secondary,unknown,may,unknown,0
30,-166,255,5,-1,0,13,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
47,3960,110,1,-1,0,13,0,1,0,admin.,married,secondary,unknown,may,unknown,0
23,4,395,2,-1,0,13,0,1,0,entrepreneur,single,primary,unknown,may,unknown,1
44,23,135,1,-1,0,13,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
45,639,192,1,-1,0,13,0,1,0,technician,married,secondary,unknown,may,unknown,0
35,2144,188,2,-1,0,13,0,1,0,technician,single,secondary,unknown,may,unknown,0
41,225,139,1,-1,0,13,0,1,1,technician,divorced,secondary,unknown,may,unknown,0
59,13308,131,1,-1,0,13,0,1,0,management,divorced,primary,unknown,may,unknown,0
29,95,266,2,-1,0,13,0,1,0,services,single,primary,unknown,may,unknown,0
48,1199,76,1,-1,0,13,0,1,0,services,married,secondary,unknown,may,unknown,0
49,400,122,1,-1,0,13,0,1,0,management,married,tertiary,unknown,may,unknown,0
60,1262,1015,1,-1,0,13,0,1,1,blue-collar,married,primary,unknown,may,unknown,1
45,849,60,1,-1,0,13,0,0,0,management,married,tertiary,unknown,may,unknown,0
48,1949,683,2,-1,0,13,0,1,0,management,married,tertiary,unknown,may,unknown,1
45,-395,470,1,-1,0,13,0,1,0,entrepreneur,divorced,tertiary,unknown,may,unknown,1
48,618,149,1,-1,0,13,0,0,0,management,married,tertiary,unknown,may,unknown,0
54,0,106,1,-1,0,13,0,1,0,retired,married,primary,unknown,may,unknown,0
44,0,127,2,-1,0,13,0,1,1,technician,married,tertiary,unknown,may,unknown,0
46,355,320,1,-1,0,13,0,1,0,blue-collar,single,primary,unknown,may,unknown,0
52,131,145,1,-1,0,13,0,1,1,admin.,divorced,secondary,unknown,may,unknown,0
44,6203,129,1,-1,0,13,0,1,1,management,married,tertiary,unknown,may,unknown,0
52,1635,730,1,-1,0,13,0,1,0,services,divorced,secondary,unknown,may,unknown,0
46,580,36,1,-1,0,13,0,1,0,entrepreneur,single,tertiary,unknown,may,unknown,0
54,1814,521,1,-1,0,13,0,0,0,admin.,divorced,secondary,unknown,may,unknown,0
49,159,95,3,-1,0,13,0,1,0,entrepreneur,divorced,secondary,unknown,may,unknown,0
46,48,120,1,-1,0,13,0,0,0,management,married,tertiary,unknown,may,unknown,0
48,189,768,1,-1,0,13,0,1,0,services,divorced,primary,unknown,may,unknown,0
43,-633,277,1,-1,0,13,0,1,1,blue-collar,married,unknown,unknown,may,unknown,0
50,5356,289,1,-1,0,13,0,0,0,blue-collar,married,primary,unknown,may,unknown,0
44,476,473,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
43,4478,133,1,-1,0,13,0,1,0,unemployed,divorced,secondary,unknown,may,unknown,0
51,3132,459,1,-1,0,13,0,0,0,admin.,single,secondary,unknown,may,unknown,0
59,-892,129,1,-1,0,13,0,1,0,retired,married,tertiary,unknown,may,unknown,0
52,11,420,1,-1,0,13,0,1,0,technician,married,secondary,unknown,may,unknown,0
35,414,386,2,-1,0,13,0,1,0,admin.,single,secondary,unknown,may,unknown,0
36,1165,1001,4,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,1
32,3839,76,1,-1,0,13,0,1,0,services,married,secondary,unknown,may,unknown,0
41,196,488,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
47,521,262,1,-1,0,13,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
45,350,146,1,-1,0,13,0,1,1,services,married,secondary,unknown,may,unknown,0
45,8680,503,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
45,0,170,1,-1,0,13,0,1,0,entrepreneur,divorced,tertiary,unknown,may,unknown,0
29,309,214,1,-1,0,13,0,1,0,technician,single,secondary,unknown,may,unknown,0
36,125,355,1,-1,0,13,0,1,0,management,married,tertiary,unknown,may,unknown,0
37,368,194,2,-1,0,13,0,1,0,blue-collar,divorced,secondary,unknown,may,unknown,0
44,1362,46,1,-1,0,13,0,1,0,admin.,married,secondary,unknown,may,unknown,0
56,296,128,1,-1,0,13,0,1,0,retired,married,secondary,unknown,may,unknown,0
52,2240,845,1,-1,0,13,0,1,0,management,married,unknown,unknown,may,unknown,1
57,1026,52,2,-1,0,13,0,1,0,management,married,secondary,unknown,may,unknown,0
54,1301,173,1,-1,0,13,0,1,0,services,married,secondary,unknown,may,unknown,0
49,199,113,2,-1,0,13,0,0,0,entrepreneur,married,primary,unknown,may,unknown,0
24,11,109,2,-1,0,13,0,1,0,blue-collar,single,unknown,unknown,may,unknown,0
42,5,853,1,-1,0,13,0,1,0,self-employed,married,tertiary,unknown,may,unknown,0
40,373,518,1,-1,0,13,0,1,1,management,married,tertiary,unknown,may,unknown,0
25,1270,124,2,-1,0,13,0,1,0,management,single,tertiary,unknown,may,unknown,0
28,416,452,2,-1,0,13,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
53,-27,209,9,-1,0,13,0,0,0,retired,married,secondary,unknown,may,unknown,0
40,221,154,2,-1,0,13,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
27,331,203,2,-1,0,13,0,1,0,services,single,secondary,unknown,may,unknown,0
34,402,813,2,-1,0,13,0,1,0,management,married,tertiary,unknown,may,unknown,0
56,123,81,1,-1,0,13,0,0,0,self-employed,married,secondary,unknown,may,unknown,0
45,105,119,1,-1,0,13,0,1,1,blue-collar,married,secondary,unknown,may,unknown,0
27,0,296,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
53,1691,916,2,-1,0,13,0,0,0,retired,married,tertiary,unknown,may,unknown,0
34,2,60,2,-1,0,13,0,1,0,technician,single,tertiary,unknown,may,unknown,0
44,3,443,1,-1,0,13,0,1,0,admin.,single,unknown,unknown,may,unknown,0
46,399,353,1,-1,0,13,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
53,1421,225,2,-1,0,13,0,1,0,retired,single,secondary,unknown,may,unknown,0
26,8,262,2,-1,0,13,0,1,1,technician,married,tertiary,unknown,may,unknown,0
31,150,431,2,-1,0,13,0,1,1,admin.,single,secondary,unknown,may,unknown,0
35,-371,358,2,-1,0,13,0,1,0,services,married,secondary,unknown,may,unknown,0
43,1916,565,2,-1,0,13,0,1,0,technician,married,secondary,unknown,may,unknown,0
47,300,103,3,-1,0,13,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
37,175,753,6,-1,0,13,0,1,1,entrepreneur,divorced,secondary,unknown,may,unknown,1
57,3571,708,2,-1,0,13,0,0,0,retired,married,tertiary,unknown,may,unknown,0
41,1135,265,1,-1,0,13,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
55,789,434,2,-1,0,13,0,1,0,admin.,divorced,unknown,unknown,may,unknown,0
51,2195,59,1,-1,0,13,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
27,1311,805,2,-1,0,13,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
53,-689,242,1,-1,0,13,1,1,0,management,married,secondary,unknown,may,unknown,0
39,14,19,9,-1,0,13,0,1,1,admin.,single,secondary,unknown,may,unknown,0
35,56,93,6,-1,0,13,0,1,0,admin.,married,secondary,unknown,may,unknown,0
28,26765,210,8,-1,0,13,0,0,0,technician,single,secondary,unknown,may,unknown,0
29,17,31,2,-1,0,13,0,1,0,blue-collar,divorced,unknown,unknown,may,unknown,0
51,463,213,5,-1,0,13,0,1,0,technician,married,secondary,unknown,may,unknown,0
46,751,104,2,-1,0,13,0,1,0,admin.,single,secondary,unknown,may,unknown,0
50,3478,342,3,-1,0,13,0,1,0,unemployed,married,secondary,unknown,may,unknown,0
56,88,172,2,-1,0,13,0,1,0,entrepreneur,married,unknown,unknown,may,unknown,0
28,64,160,3,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
51,36,535,2,-1,0,13,0,1,0,management,married,tertiary,unknown,may,unknown,0
54,42,514,5,-1,0,13,0,1,0,housemaid,married,secondary,unknown,may,unknown,0
47,113,276,1,-1,0,13,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
49,358,176,3,-1,0,13,0,1,1,self-employed,married,secondary,unknown,may,unknown,0
46,274,20,1,-1,0,13,0,1,0,blue-collar,divorced,primary,unknown,may,unknown,0
41,0,161,1,-1,0,13,0,1,0,management,married,tertiary,unknown,may,unknown,0
45,985,390,1,-1,0,13,0,1,0,admin.,married,secondary,unknown,may,unknown,0
31,81,245,4,-1,0,13,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
53,592,151,1,-1,0,13,0,1,0,admin.,divorced,secondary,unknown,may,unknown,0
60,791,144,1,-1,0,13,0,1,0,admin.,divorced,unknown,unknown,may,unknown,0
55,708,901,2,-1,0,13,0,1,0,retired,married,secondary,unknown,may,unknown,0
54,51,123,1,-1,0,13,0,1,0,technician,divorced,secondary,unknown,may,unknown,0
46,0,204,3,-1,0,13,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
41,356,93,2,-1,0,13,0,1,0,technician,single,unknown,unknown,may,unknown,0
34,34,188,3,-1,0,13,0,1,0,admin.,married,secondary,unknown,may,unknown,0
51,12061,332,1,-1,0,13,0,1,0,technician,married,secondary,unknown,may,unknown,0
31,513,180,1,-1,0,13,0,1,0,admin.,single,secondary,unknown,may,unknown,0
55,6958,178,2,-1,0,13,0,1,1,technician,married,secondary,unknown,may,unknown,0
44,126,92,1,-1,0,13,0,1,0,management,married,tertiary,unknown,may,unknown,0
25,54,318,2,-1,0,13,0,1,0,services,single,secondary,unknown,may,unknown,0
36,373,94,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
33,304,139,2,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
46,781,152,1,-1,0,13,0,0,0,blue-collar,married,secondary,unknown,may,unknown,0
43,42,188,1,-1,0,13,0,0,0,blue-collar,divorced,primary,unknown,may,unknown,0
46,618,54,3,-1,0,13,0,1,0,management,married,tertiary,unknown,may,unknown,0
53,1570,29,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
52,1161,271,1,-1,0,13,0,1,0,technician,divorced,secondary,unknown,may,unknown,0
57,0,95,1,-1,0,13,0,0,0,management,divorced,unknown,unknown,may,unknown,0
31,-745,227,1,-1,0,13,0,1,0,blue-collar,single,secondary,unknown,may,unknown,0
54,88,190,1,-1,0,13,0,1,0,services,married,secondary,unknown,may,unknown,0
37,1330,60,1,-1,0,13,0,1,0,management,married,tertiary,unknown,may,unknown,0
41,641,161,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
44,1423,162,4,-1,0,13,0,1,0,admin.,married,secondary,unknown,may,unknown,0
26,8206,213,2,-1,0,13,0,1,0,services,single,secondary,unknown,may,unknown,0
40,4436,67,2,-1,0,13,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
32,1611,93,1,-1,0,13,0,1,1,admin.,divorced,secondary,unknown,may,unknown,0
44,607,119,2,-1,0,13,0,1,0,technician,single,tertiary,unknown,may,unknown,0
44,300,297,3,-1,0,13,0,1,0,blue-collar,married,primary,unknown,may,unknown,0
35,304,3,1,-1,0,13,0,1,0,technician,married,secondary,unknown,may,unknown,0
49,254,179,1,-1,0,13,0,1,0,services,married,secondary,unknown,may,unknown,0
44,3790,342,2,-1,0,13,0,1,0,technician,married,secondary,unknown,may,unknown,0
40,59,420,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
39,1554,378,1,-1,0,13,0,1,0,blue-collar,married,secondary,unknown,may,unknown,0
51,257,190,1,-1,0,13,0,1,0,blue-collar,divorced,tertiary,unknown,may,unknown,0
59,643,354,2,-1,0,13,0,1,0,retired,divorced,primary,unknown,may,unknown,0
42,128,190,1,-1,0,13,0,1,0,admin.,married,secondary,unknown,may,unknown,0
47,743,367,1,-1,0,13,0,1,1,services,divorced,secondary,unknown,may,unknown,0
57,1460,91,2,-1,0,13,0,0,0,blue-collar,married,primary,unknown,may,unknown,0
42,-32,77,1,-1,0,13,0,1,0,management,married,secondary,unknown,may,unknown,0
40,1117,280,1,-1,0,13,0,1,0,services,married,primary,unknown,may,unknown,0
